0.52657, -1.01177, -2.62616, -2.62616, 26.9182, 26.9182
0.512389, -1.01887, -2.55241, -2.55241, 27.1172, 27.1172
0.498104, -1.02576, -2.47812, -2.47812, 27.3115, 27.3115
0.483718, -1.03245, -2.40329, -2.40329, 27.501, 27.501
0.469234, -1.03893, -2.32795, -2.32795, 27.6857, 27.6857
0.454654, -1.0452, -2.25209, -2.25209, 27.8655, 27.8655
0.439983, -1.05127, -2.17575, -2.17575, 28.0405, 28.0405
0.425221, -1.05712, -2.09893, -2.09893, 28.2105, 28.2105
0.410373, -1.06277, -2.02164, -2.02164, 28.3756, 28.3756
0.395442, -1.0682, -1.9439, -1.9439, 28.5357, 28.5357
0.380429, -1.07342, -1.86572, -1.86572, 28.6908, 28.6908
0.365339, -1.07842, -1.78711, -1.78711, 28.8407, 28.8407
0.350174, -1.08321, -1.7081, -1.7081, 28.9856, 28.9856
0.334937, -1.08778, -1.62868, -1.62868, 29.1253, 29.1253
0.319631, -1.09213, -1.54889, -1.54889, 29.2598, 29.2598
0.30426, -1.09627, -1.46872, -1.46872, 29.389, 29.389
0.288826, -1.10018, -1.38821, -1.38821, 29.513, 29.513
0.273332, -1.10387, -1.30735, -1.30735, 29.6317, 29.6317
0.257781, -1.10734, -1.22617, -1.22617, 29.745, 29.745
0.242177, -1.11059, -1.14467, -1.14467, 29.853, 29.853
0.226522, -1.11362, -1.06288, -1.06288, 29.9555, 29.9555
0.210821, -1.11642, -0.980814, -0.980814, 30.0526, 30.0526
0.195075, -1.11899, -0.898478, -0.898478, 30.1442, 30.1442
0.179288, -1.12134, -0.815891, -0.815891, 30.2303, 30.2303
0.163463, -1.12346, -0.733069, -0.733069, 30.3108, 30.3108
0.147603, -1.12536, -0.650025, -0.650025, 30.3857, 30.3857
0.131712, -1.12702, -0.566777, -0.566777, 30.4549, 30.4549
0.115793, -1.12846, -0.483339, -0.483339, 30.5185, 30.5185
0.0998483, -1.12967, -0.399726, -0.399726, 30.5764, 30.5764
0.0838819, -1.13065, -0.315955, -0.315955, 30.6286, 30.6286
0.0678968, -1.1314, -0.232041, -0.232041, 30.675, 30.675
0.0518963, -1.13192, -0.148, -0.148, 30.7156, 30.7156
0.0358836, -1.13221, -0.063848, -0.063848, 30.7504, 30.7504
0.019862, -1.13227, 0.0203995, 0.0203995, 30.7793, 30.7793
0.00383468, -1.1321, 0.104726, 0.104726, 30.8023, 30.8023
-0.0121951, -1.1317, 0.189116, 0.189116, 30.8193, 30.8193
-0.0282239, -1.13106, 0.273553, 0.273553, 30.8305, 30.8305
-0.0442487, -1.1302, 0.35802, 0.35802, 30.8356, 30.8356
-0.060266, -1.1291, 0.442501, 0.442501, 30.8347, 30.8347
-0.0762727, -1.12777, 0.526979, 0.526979, 30.8278, 30.8278
-0.0922653, -1.12621, 0.611439, 0.611439, 30.8148, 30.8148
-0.108241, -1.12442, 0.695863, 0.695863, 30.7958, 30.7958
-0.124195, -1.1224, 0.780235, 0.780235, 30.7706, 30.7706
-0.140126, -1.12015, 0.864538, 0.864538, 30.7392, 30.7392
-0.15603, -1.11766, 0.948755, 0.948755, 30.7017, 30.7017
-0.171903, -1.11495, 1.03287, 1.03287, 30.658, 30.658
-0.187742, -1.11201, 1.11686, 1.11686, 30.6081, 30.6081
-0.203544, -1.10883, 1.20072, 1.20072, 30.552, 30.552
-0.219306, -1.10543, 1.28443, 1.28443, 30.4896, 30.4896
-0.235024, -1.10179, 1.36796, 1.36796, 30.421, 30.421
-0.250695, -1.09793, 1.4513, 1.4513, 30.346, 30.346
-0.266315, -1.09384, 1.53444, 1.53444, 30.2648, 30.2648
-0.281882, -1.08952, 1.61736, 1.61736, 30.1772, 30.1772
-0.297392, -1.08498, 1.70004, 1.70004, 30.0833, 30.0833
-0.312842, -1.08021, 1.78246, 1.78246, 29.983, 29.983
-0.328228, -1.07521, 1.8646, 1.8646, 29.8764, 29.8764
-0.343547, -1.06999, 1.94646, 1.94646, 29.7634, 29.7634
-0.358796, -1.06455, 2.028, 2.028, 29.6441, 29.6441
-0.373972, -1.05888, 2.10922, 2.10922, 29.5183, 29.5183
-0.389071, -1.05299, 2.19009, 2.19009, 29.3862, 29.3862
-0.404091, -1.04688, 2.2706, 2.2706, 29.2476, 29.2476
-0.419027, -1.04055, 2.35073, 2.35073, 29.1026, 29.1026
-0.433877, -1.034, 2.43046, 2.43046, 28.9513, 28.9513
-0.448637, -1.02723, 2.50978, 2.50978, 28.7935, 28.7935
-0.463305, -1.02025, 2.58867, 2.58867, 28.6293, 28.6293
-0.477876, -1.01305, 2.6671, 2.6671, 28.4587, 28.4587
-0.492349, -1.00563, 2.74507, 2.74507, 28.2817, 28.2817
-0.506719, -0.998007, 2.82256, 2.82256, 28.0983, 28.0983
-0.520983, -0.990169, 2.89954, 2.89954, 27.9085, 27.9085
-0.535139, -0.98212, 2.976, 2.976, 27.7123, 27.7123
-0.549183, -0.973863, 3.05193, 3.05193, 27.5098, 27.5098
-0.563112, -0.965398, 3.12729, 3.12729, 27.3009, 27.3009
-0.576923, -0.956728, 3.20209, 3.20209, 27.0856, 27.0856
-0.590613, -0.947853, 3.2763, 3.2763, 26.864, 26.864
-0.604179, -0.938776, 3.3499, 3.3499, 26.6361, 26.6361
-0.617618, -0.929498, 3.42287, 3.42287, 26.4019, 26.4019
-0.630927, -0.920022, 3.49521, 3.49521, 26.1614, 26.1614
-0.644102, -0.910348, 3.56688, 3.56688, 25.9147, 25.9147
-0.657142, -0.900478, 3.63788, 3.63788, 25.6617, 25.6617
-0.670042, -0.890415, 3.70819, 3.70819, 25.4026, 25.4026
-0.6828, -0.88016, 3.77778, 3.77778, 25.1372, 25.1372
-0.695413, -0.869716, 3.84665, 3.84665, 24.8658, 24.8658
-0.707879, -0.859084, 3.91478, 3.91478, 24.5882, 24.5882
-0.720194, -0.848266, 3.98214, 3.98214, 24.3046, 24.3046
-0.732355, -0.837265, 4.04873, 4.04873, 24.0149, 24.0149
-0.74436, -0.826082, 4.11453, 4.11453, 23.7192, 23.7192
-0.756206, -0.81472, 4.17951, 4.17951, 23.4176, 23.4176
-0.76789, -0.803182, 4.24367, 4.24367, 23.1101, 23.1101
-0.77941, -0.791469, 4.30698, 4.30698, 22.7967, 22.7967
-0.790762, -0.779583, 4.36944, 4.36944, 22.4775, 22.4775
-0.801945, -0.767528, 4.43102, 4.43102, 22.1526, 22.1526
-0.812955, -0.755305, 4.49171, 4.49171, 21.8219, 21.8219
-0.823791, -0.742917, 4.5515, 4.5515, 21.4856, 21.4856
-0.834448, -0.730366, 4.61036, 4.61036, 21.1437, 21.1437
-0.844926, -0.717656, 4.66829, 4.66829, 20.7963, 20.7963
-0.855221, -0.704788, 4.72527, 4.72527, 20.4434, 20.4434
-0.865331, -0.691765, 4.78128, 4.78128, 20.085, 20.085
-0.875254, -0.67859, 4.83631, 4.83631, 19.7214, 19.7214
-0.884987, -0.665266, 4.89034, 4.89034, 19.3525, 19.3525
-0.894528, -0.651796, 4.94336, 4.94336, 18.9783, 18.9783
-0.903874, -0.638181, 4.99535, 4.99535, 18.5991, 18.5991
-0.913024, -0.624425, 5.04631, 5.04631, 18.2148, 18.2148
-0.921975, -0.610531, 5.09621, 5.09621, 17.8255, 17.8255
-0.930725, -0.596502, 5.14505, 5.14505, 17.4313, 17.4313
-0.939272, -0.582341, 5.19281, 5.19281, 17.0324, 17.0324
-0.947614, -0.56805, 5.23947, 5.23947, 16.6287, 16.6287
-0.955748, -0.553633, 5.28503, 5.28503, 16.2204, 16.2204
-0.963674, -0.539092, 5.32947, 5.32947, 15.8075, 15.8075
-0.971388, -0.524432, 5.37278, 5.37278, 15.3902, 15.3902
-0.978889, -0.509654, 5.41494, 5.41494, 14.9686, 14.9686
-0.986175, -0.494762, 5.45595, 5.45595, 14.5426, 14.5426
-0.993245, -0.47976, 5.49579, 5.49579, 14.1126, 14.1126
-1.0001, -0.46465, 5.53446, 5.53446, 13.6784, 13.6784
-1.00673, -0.449436, 5.57193, 5.57193, 13.2404, 13.2404
-1.01314, -0.434121, 5.60821, 5.60821, 12.7984, 12.7984
-1.01932, -0.418708, 5.64327, 5.64327, 12.3528, 12.3528
-1.02528, -0.4032, 5.67712, 5.67712, 11.9035, 11.9035
-1.03102, -0.387602, 5.70973, 5.70973, 11.4506, 11.4506
-1.03652, -0.371916, 5.7411, 5.7411, 10.9944, 10.9944
-1.0418, -0.356145, 5.77122, 5.77122, 10.5349, 10.5349
-1.04685, -0.340294, 5.80008, 5.80008, 10.0723, 10.0723
